Date,Player,Runs,NotOut,Minutes,BallsFaced,Fours,Sixes,StrikeRate,Innings,Participation,Opposition,Ground
27-01-2007,SK Raina,23,FALSE,70,36,4,0,63.88888889,1,B,West Indies,Chennai
18-08-2008,Yuvraj Singh,23,FALSE,70,30,2,1,76.66666667,1,B,Sri Lanka,Dambulla
28-01-2009,Yuvraj Singh,23,FALSE,52,40,2,0,57.5,2,B,Sri Lanka,Dambulla
31-01-2009,MS Dhoni,23,FALSE,55,35,0,0,65.71428571,1,B,Sri Lanka,Colombo (RPS)
28-06-2009,RP Singh,23,FALSE,95,75,1,1,30.66666667,1,B,West Indies,Kingston
28-10-2009,Yuvraj Singh,23,FALSE,24,24,2,1,95.83333333,1,B,Australia,Nagpur
05-11-2009,RA Jadeja,23,FALSE,24,17,3,0,135.2941176,2,B,Australia,Hyderabad (Deccan)
21-12-2009,Yuvraj Singh,23,FALSE,46,40,3,0,57.5,2,B,Sri Lanka,Cuttack
22-06-2010,G Gambhir,23,FALSE,52,31,3,0,74.19354839,1,B,Sri Lanka,Dambulla
18-01-2011,RG Sharma,23,FALSE,67,45,2,0,51.11111111,2,B,South Africa,Cape Town
05-12-2011,A Mithun,23,FALSE,25,16,2,2,143.75,2,B,West Indies,Ahmedabad
26-02-2012,G Gambhir,23,FALSE,68,48,3,0,47.91666667,2,B,Australia,Sydney
04-08-2012,V Kohli,23,FALSE,42,35,2,0,65.71428571,1,B,Sri Lanka,Pallekele
06-01-2013,Yuvraj Singh,23,FALSE,40,23,4,0,100,1,B,Pakistan,Delhi
30-06-2013,KD Karthik,23,FALSE,65,56,3,0,41.07142857,1,B,West Indies,Kingston
11-07-2013,KD Karthik,23,FALSE,58,37,3,0,62.16216216,2,B,Sri Lanka,Port of Spain
24-11-2013,SK Raina,23,FALSE,49,24,2,0,95.83333333,1,B,West Indies,Visakhapatnam
02-03-2014,AM Rahane,23,FALSE,62,50,3,0,46,1,B,Pakistan,Dhaka
02-03-2014,KD Karthik,23,FALSE,54,46,1,0,50,1,B,Pakistan,Dhaka
20-01-2015,AT Rayudu,23,FALSE,76,53,2,0,43.39622642,1,B,England,Brisbane
26-01-2015,AT Rayudu,23,FALSE,26,24,2,1,95.83333333,1,B,Australia,Sydney
21-06-2015,V Kohli,23,FALSE,57,27,3,1,85.18518519,1,B,Bangladesh,Dhaka
11-10-2015,S Dhawan,23,FALSE,33,28,5,0,82.14285714,2,B,South Africa,Kanpur
14-10-2015,S Dhawan,23,FALSE,57,34,4,0,67.64705882,1,B,South Africa,Indore
17-01-2016,MS Dhoni,23,FALSE,23,9,2,2,255.5555556,1,B,Australia,Melbourne
18-09-2018,RG Sharma,23,FALSE,NA,22,4,0,104.5454545,1,B,Hong Kong,Dubai (DSC)
28-09-2018,RA Jadeja,23,FALSE,NA,33,1,0,69.6969697,2,B,Bangladesh,Dubai (DSC)
29-10-2018,MS Dhoni,23,FALSE,NA,15,2,0,153.3333333,1,B,West Indies,Mumbai (BS)
18-01-2019,S Dhawan,23,FALSE,NA,46,0,0,50,2,B,Australia,Melbourne
21-01-1983,DB Vengsarkar,22,TRUE,NA,22,0,0,100,1,B,Pakistan,Karachi
09-11-1983,RMH Binny,22,TRUE,NA,27,NA,NA,81.48148148,1,B,West Indies,Vadodara
06-10-1984,N Kapil Dev,22,TRUE,15,11,1,1,200,1,B,Australia,Indore
23-12-1987,N Kapil Dev,22,TRUE,NA,29,1,0,75.86206897,2,B,West Indies,Guwahati
25-03-1994,SV Manjrekar,22,TRUE,50,29,0,0,75.86206897,2,B,New Zealand,Napier
26-05-1996,R Dravid,22,TRUE,21,15,3,0,146.6666667,1,B,England,Manchester
19-06-1998,A Jadeja,22,TRUE,21,18,1,1,122.2222222,2,B,Sri Lanka,Colombo (RPS)
08-04-1999,NR Mongia,22,TRUE,40,31,1,0,70.96774194,2,B,Pakistan,Sharjah
03-07-2008,RG Sharma,22,TRUE,37,28,2,0,78.57142857,2,B,Sri Lanka,Karachi
15-06-2013,V Kohli,22,TRUE,36,27,3,0,81.48148148,2,B,Pakistan,Birmingham
28-02-2014,RA Jadeja,22,TRUE,48,27,0,1,81.48148148,1,B,Sri Lanka,Fatullah
17-07-2018,SN Thakur,22,TRUE,21,13,0,2,169.2307692,1,B,England,Leeds
21-10-2018,AT Rayudu,22,TRUE,NA,26,1,1,84.61538462,2,B,West Indies,Guwahati
26-01-2019,KM Jadhav,22,TRUE,19,10,3,1,220,1,B,New Zealand,Mount Maunganui
07-06-1975,AD Gaekwad,22,FALSE,NA,46,2,0,47.82608696,2,B,England,Lord's
16-06-1979,GR Viswanath,22,FALSE,75,55,0,0,40,2,B,Sri Lanka,Manchester
06-12-1980,DB Vengsarkar,22,FALSE,89,72,0,0,30.55555556,1,B,Australia,Melbourne
06-12-1980,GR Viswanath,22,FALSE,63,44,1,0,50,1,B,Australia,Melbourne
18-12-1980,SM Gavaskar,22,FALSE,35,26,2,0,84.61538462,1,B,Australia,Sydney
09-03-1983,AD Gaekwad,22,FALSE,NA,52,2,0,42.30769231,2,B,West Indies,Port of Spain
18-06-1983,RMH Binny,22,FALSE,NA,48,2,0,45.83333333,1,B,Zimbabwe,Tunbridge Wells
13-04-1984,GAHM Parkar,22,FALSE,NA,55,2,0,40,1,B,Pakistan,Sharjah
28-09-1984,SM Patil,22,FALSE,21,18,4,0,122.2222222,2,B,Australia,New Delhi
29-03-1985,M Azharuddin,22,FALSE,51,44,3,0,50,2,B,Australia,Sharjah
12-01-1986,C Sharma,22,FALSE,53,28,1,0,78.57142857,1,B,Australia,Brisbane
16-01-1986,K Srikkanth,22,FALSE,63,51,2,0,43.1372549,2,B,Australia,Melbourne
02-02-1986,K Srikkanth,22,FALSE,67,44,2,0,50,1,B,New Zealand,Launceston
15-01-1987,R Lamba,22,FALSE,NA,28,NA,NA,78.57142857,1,B,Sri Lanka,Vadodara
15-01-1987,DB Vengsarkar,22,FALSE,NA,23,NA,NA,95.65217391,1,B,Sri Lanka,Vadodara
14-10-1987,RJ Shastri,22,FALSE,61,44,0,1,50,1,B,New Zealand,Bengaluru
05-11-1987,NS Sidhu,22,FALSE,NA,40,0,0,55,2,B,England,Mumbai
05-01-1988,N Kapil Dev,22,FALSE,NA,12,3,0,183.3333333,1,B,West Indies,Rajkot
10-12-1988,N Kapil Dev,22,FALSE,NA,25,3,0,88,2,B,New Zealand,Visakhapatnam
21-03-1989,DB Vengsarkar,22,FALSE,NA,33,3,0,66.66666667,2,B,West Indies,Georgetown
20-10-1989,RJ Shastri,22,FALSE,NA,22,2,1,100,2,B,Pakistan,Sharjah
22-10-1989,RJ Shastri,22,FALSE,NA,21,NA,NA,104.7619048,1,B,Sri Lanka,Ahmedabad
18-10-1991,RJ Shastri,22,FALSE,NA,63,1,0,34.92063492,1,B,Pakistan,Sharjah
19-10-1991,SR Tendulkar,22,FALSE,NA,27,3,0,81.48148148,1,B,West Indies,Sharjah
14-01-1992,RJ Shastri,22,FALSE,69,67,1,0,32.8358209,1,B,Australia,Sydney
14-01-1992,M Azharuddin,22,FALSE,37,29,1,0,75.86206897,1,B,Australia,Sydney
20-01-1992,PK Amre,22,FALSE,27,17,2,0,129.4117647,2,B,Australia,Sydney
22-02-1992,PK Amre,22,FALSE,44,31,0,0,70.96774194,2,B,England,Perth
25-10-1992,KS More,22,FALSE,20,19,2,0,115.7894737,1,B,Zimbabwe,Harare
11-12-1992,SR Tendulkar,22,FALSE,NA,24,2,0,91.66666667,2,B,South Africa,Centurion
05-03-1993,VG Kambli,22,FALSE,61,40,1,0,55,2,B,England,Gwalior
22-11-1993,N Kapil Dev,22,FALSE,NA,17,3,0,129.4117647,1,B,South Africa,Mohali
23-10-1994,VG Kambli,22,FALSE,39,34,1,0,64.70588235,2,B,West Indies,Chennai
14-12-1996,M Azharuddin,22,FALSE,43,34,1,0,64.70588235,1,B,South Africa,Mumbai
26-07-1997,A Jadeja,22,FALSE,39,24,1,0,91.66666667,1,B,Sri Lanka,Colombo (RPS)
24-08-1997,A Jadeja,22,FALSE,39,32,2,0,68.75,2,B,Sri Lanka,Colombo (SSC)
20-04-1998,NR Mongia,22,FALSE,22,25,0,1,88,1,B,New Zealand,Sharjah
30-09-1998,A Jadeja,22,FALSE,51,32,2,0,68.75,2,B,Zimbabwe,Harare
29-05-1999,SR Tendulkar,22,FALSE,49,40,2,0,55,1,B,England,Birmingham
25-08-1999,R Dravid,22,FALSE,36,26,1,0,84.61538462,1,B,Sri Lanka,Colombo (RPS)
14-01-2000,R Dravid,22,FALSE,109,70,2,0,31.42857143,1,B,Australia,Sydney
19-03-2000,SS Karim,22,FALSE,17,17,4,0,129.4117647,2,B,South Africa,Nagpur
26-03-2000,RR Singh,22,FALSE,56,49,1,0,44.89795918,2,B,Pakistan,Sharjah
15-10-2000,R Dravid,22,FALSE,52,35,1,0,62.85714286,1,B,New Zealand,Nairobi (Gym)
22-10-2000,RR Singh,22,FALSE,NA,28,1,0,78.57142857,1,B,Zimbabwe,Sharjah
05-12-2000,SB Joshi,22,FALSE,19,12,2,1,183.3333333,1,B,Zimbabwe,Ahmedabad
05-08-2001,HK Badani,22,FALSE,43,38,1,1,57.89473684,2,B,Sri Lanka,Colombo (RPS)
26-10-2001,RS Sodhi,22,FALSE,49,42,1,0,52.38095238,1,B,South Africa,Durban
25-09-2002,VVS Laxman,22,FALSE,51,33,3,0,66.66666667,1,B,South Africa,Colombo (RPS)
24-11-2002,VVS Laxman,22,FALSE,NA,22,3,0,100,2,B,West Indies,Vijayawada
26-10-2003,AB Agarkar,22,FALSE,11,10,4,0,220,1,B,Australia,Gwalior
18-11-2003,VVS Laxman,22,FALSE,44,26,5,0,84.61538462,2,B,Australia,Kolkata
20-01-2004,RS Gavaskar,22,FALSE,34,22,1,1,100,1,B,Zimbabwe,Brisbane
16-07-2004,Yuvraj Singh,22,FALSE,23,25,2,0,88,1,B,United Arab Emirates,Dambulla
18-07-2004,M Kaif,22,FALSE,30,21,2,0,104.7619048,2,B,Sri Lanka,Dambulla
03-09-2004,AB Agarkar,22,FALSE,30,20,2,2,110,2,B,England,The Oval
26-12-2004,SC Ganguly,22,FALSE,84,42,3,0,52.38095238,2,B,Bangladesh,Dhaka
03-08-2005,VVS Laxman,22,FALSE,58,43,1,0,51.1627907,1,B,Sri Lanka,Dambulla
02-09-2005,Yuvraj Singh,22,FALSE,NA,23,1,1,95.65217391,2,B,New Zealand,Harare
09-11-2005,V Sehwag,22,FALSE,45,22,4,0,100,2,B,Sri Lanka,Rajkot
13-02-2006,R Dravid,22,FALSE,74,42,4,0,52.38095238,2,B,Pakistan,Lahore
18-05-2006,V Sehwag,22,FALSE,51,32,3,0,68.75,2,B,West Indies,Kingston
24-01-2007,R Dravid,22,FALSE,44,34,4,0,64.70588235,1,B,West Indies,Cuttack
10-05-2007,R Dravid,22,FALSE,48,39,2,0,56.41025641,2,B,Bangladesh,Dhaka
08-09-2007,RV Uthappa,22,FALSE,40,30,2,0,73.33333333,1,B,England,Lord's
24-02-2008,IK Pathan,22,FALSE,25,21,2,0,104.7619048,2,B,Australia,Sydney
28-06-2008,RG Sharma,22,FALSE,28,23,2,0,95.65217391,2,B,Bangladesh,Karachi
21-02-2010,RA Jadeja,22,FALSE,NA,20,1,0,110,1,B,South Africa,Jaipur
28-05-2010,KD Karthik,22,FALSE,54,39,2,0,56.41025641,1,B,Zimbabwe,Bulawayo
19-06-2010,RG Sharma,22,FALSE,20,24,2,0,91.66666667,2,B,Pakistan,Dambulla
15-01-2011,V Kohli,22,FALSE,43,34,1,0,64.70588235,1,B,South Africa,Johannesburg
20-03-2011,G Gambhir,22,FALSE,34,26,4,0,84.61538462,1,B,West Indies,Chennai
20-03-2011,MS Dhoni,22,FALSE,41,30,1,0,73.33333333,1,B,West Indies,Chennai
13-06-2011,V Kohli,22,FALSE,68,33,1,0,66.66666667,2,B,West Indies,North Sound
16-06-2011,MK Tiwary,22,FALSE,39,22,1,1,100,1,B,West Indies,Kingston
21-02-2012,SR Tendulkar,22,FALSE,33,23,3,0,95.65217391,2,B,Sri Lanka,Brisbane
26-02-2012,IK Pathan,22,FALSE,25,22,1,2,100,2,B,Australia,Sydney
11-06-2013,V Kohli,22,FALSE,18,18,4,0,122.2222222,2,B,West Indies,The Oval
02-07-2013,KD Karthik,22,FALSE,56,41,2,0,53.65853659,2,B,Sri Lanka,Kingston
28-02-2014,AM Rahane,22,FALSE,40,27,1,0,81.48148148,1,B,Sri Lanka,Fatullah
02-11-2014,V Kohli,22,FALSE,34,21,2,0,104.7619048,1,B,Sri Lanka,Cuttack
06-03-2015,SK Raina,22,FALSE,42,25,2,0,88,2,B,West Indies,Perth
12-07-2015,MK Tiwary,22,FALSE,41,26,0,1,84.61538462,1,B,Zimbabwe,Harare
14-10-2015,Harbhajan Singh,22,FALSE,33,22,2,1,100,1,B,South Africa,Indore
19-01-2017,KM Jadhav,22,FALSE,15,10,3,1,220,1,B,England,Cuttack
18-06-2017,Yuvraj Singh,22,FALSE,49,31,4,0,70.96774194,2,B,Pakistan,The Oval
27-10-2018,AT Rayudu,22,FALSE,NA,27,2,0,81.48148148,2,B,West Indies,Pune
11-01-1981,Yashpal Sharma,21,TRUE,21,15,1,0,140,1,B,Australia,Melbourne
09-06-1983,S Madan Lal,21,TRUE,NA,22,NA,NA,95.45454545,1,B,West Indies,Manchester
13-04-1986,RJ Shastri,21,TRUE,NA,28,2,0,75,2,B,Sri Lanka,Sharjah
18-02-1987,RJ Shastri,21,TRUE,NA,13,1,0,161.5384615,1,B,Pakistan,Kolkata
10-12-1991,M Azharuddin,21,TRUE,33,23,0,0,91.30434783,1,B,Australia,Hobart
14-12-1991,N Kapil Dev,21,TRUE,23,19,1,0,110.5263158,1,B,West Indies,Adelaide
15-12-1992,RJ Shastri,21,TRUE,NA,18,2,0,116.6666667,1,B,South Africa,Bloemfontein
17-09-1996,A Jadeja,21,TRUE,NA,17,3,0,123.5294118,1,B,Pakistan,Toronto
14-05-1997,R Dravid,21,TRUE,48,31,3,0,67.74193548,2,B,New Zealand,Bengaluru
17-05-1997,NR Mongia,21,TRUE,30,17,0,1,123.5294118,1,B,Sri Lanka,Mumbai
14-09-1997,M Azharuddin,21,TRUE,44,29,1,0,72.4137931,2,B,Pakistan,Toronto
13-09-1998,J Srinath,21,TRUE,20,15,1,1,140,2,B,Pakistan,Toronto
09-07-2002,A Kumble,21,TRUE,34,19,2,0,110.5263158,2,B,England,The Oval
19-03-2004,L Balaji,21,TRUE,21,12,3,1,175,1,B,Pakistan,Peshawar
23-12-2004,IK Pathan,21,TRUE,19,11,1,2,190.9090909,1,B,Bangladesh,Chittagong
17-10-2007,M Kartik,21,TRUE,48,34,3,0,61.76470588,2,B,Australia,Mumbai
26-06-2009,Harbhajan Singh,21,TRUE,19,13,0,2,161.5384615,1,B,West Indies,Kingston
02-04-2011,Yuvraj Singh,21,TRUE,39,24,2,0,87.5,2,B,Sri Lanka,Mumbai
16-03-2012,MS Dhoni,21,TRUE,20,11,2,0,190.9090909,1,B,Bangladesh,Dhaka
23-01-2013,RA Jadeja,21,TRUE,31,27,2,0,77.77777778,2,B,England,Mohali
05-03-2014,KD Karthik,21,TRUE,28,27,3,0,77.77777778,2,B,Afghanistan,Dhaka
10-01-1981,N Kapil Dev,21,FALSE,32,19,0,0,110.5263158,1,B,New Zealand,Melbourne
11-01-1981,RMH Binny,21,FALSE,81,66,3,0,31.81818182,1,B,Australia,Melbourne
09-03-1983,AO Malhotra,21,FALSE,NA,14,3,0,150,2,B,West Indies,Port of Spain
09-06-1983,M Amarnath,21,FALSE,NA,60,NA,NA,35,1,B,West Indies,Manchester
15-06-1983,SM Patil,21,FALSE,NA,31,NA,NA,67.74193548,2,B,West Indies,The Oval
20-06-1983,RMH Binny,21,FALSE,NA,32,2,0,65.625,1,B,Australia,Chelmsford
13-10-1983,KBJ Azad,21,FALSE,NA,23,1,2,91.30434783,1,B,West Indies,Srinagar
22-03-1987,RJ Shastri,21,FALSE,NA,43,1,0,48.8372093,1,B,Pakistan,Pune
14-10-1987,M Azharuddin,21,FALSE,60,57,1,0,36.84210526,1,B,New Zealand,Bengaluru
05-11-1987,RJ Shastri,21,FALSE,NA,32,2,0,65.625,2,B,England,Mumbai
07-01-1988,M Amarnath,21,FALSE,NA,46,1,0,45.65217391,2,B,West Indies,Ahmedabad
07-01-1988,N Kapil Dev,21,FALSE,NA,26,0,1,80.76923077,2,B,West Indies,Ahmedabad
25-03-1988,WV Raman,21,FALSE,NA,60,1,0,35,1,B,Sri Lanka,Sharjah
07-03-1989,NS Sidhu,21,FALSE,NA,32,3,0,65.625,2,B,West Indies,Bridgetown
20-10-1989,KS More,21,FALSE,NA,16,2,0,131.25,2,B,Pakistan,Sharjah
18-12-1989,M Azharuddin,21,FALSE,NA,19,2,0,110.5263158,2,B,Pakistan,Gujranwala
03-03-1990,M Prabhakar,21,FALSE,41,34,3,0,61.76470588,2,B,Australia,Christchurch
25-10-1991,NS Sidhu,21,FALSE,NA,32,3,0,65.625,2,B,Pakistan,Sharjah
15-12-1991,SR Tendulkar,21,FALSE,38,35,3,0,60,1,B,Australia,Adelaide
01-03-1992,N Kapil Dev,21,FALSE,26,21,3,0,100,2,B,Australia,Brisbane
13-12-1992,SR Tendulkar,21,FALSE,NA,44,1,0,47.72727273,1,B,South Africa,Johannesburg
17-12-1992,M Prabhakar,21,FALSE,NA,48,0,0,43.75,2,B,South Africa,Durban
19-12-1992,SR Tendulkar,21,FALSE,NA,38,3,0,55.26315789,2,B,South Africa,East London
25-07-1993,SR Tendulkar,21,FALSE,NA,39,1,0,53.84615385,1,B,Sri Lanka,Colombo (RPS)
27-03-1994,VG Kambli,21,FALSE,44,30,3,0,70,2,B,New Zealand,Auckland
05-09-1994,AC Bedade,21,FALSE,23,21,0,1,100,1,B,Sri Lanka,Colombo (RPS)
23-10-1994,A Jadeja,21,FALSE,46,42,1,0,50,2,B,West Indies,Chennai
29-10-1996,R Dravid,21,FALSE,57,40,0,0,52.5,1,B,South Africa,Rajkot
15-02-1997,A Kumble,21,FALSE,48,34,2,0,61.76470588,1,B,Zimbabwe,Bulawayo
18-07-1997,SR Tendulkar,21,FALSE,49,28,3,0,75,1,B,Sri Lanka,Colombo (RPS)
30-09-1997,SR Tendulkar,21,FALSE,24,18,2,1,116.6666667,2,B,Pakistan,Karachi
28-05-1998,NR Mongia,21,FALSE,54,39,1,0,53.84615385,2,B,Kenya,Gwalior
19-09-1998,AB Agarkar,21,FALSE,40,40,1,0,52.5,2,B,Pakistan,Toronto
09-04-1999,A Jadeja,21,FALSE,30,27,1,0,77.77777778,1,B,England,Sharjah
12-09-1999,N Chopra,21,FALSE,NA,52,1,0,40.38461538,2,B,West Indies,Toronto
29-09-1999,SC Ganguly,21,FALSE,NA,38,2,1,55.26315789,1,B,Kenya,Nairobi (Gym)
25-01-2000,RR Singh,21,FALSE,29,24,0,1,87.5,1,B,Pakistan,Adelaide
12-03-2000,SR Tendulkar,21,FALSE,39,31,3,0,67.74193548,2,B,South Africa,Jamshedpur
03-06-2000,RR Singh,21,FALSE,75,38,2,0,55.26315789,2,B,Pakistan,Dhaka
03-06-2000,AB Agarkar,21,FALSE,29,25,1,0,84,2,B,Pakistan,Dhaka
05-08-2001,R Dravid,21,FALSE,42,36,2,0,58.33333333,2,B,Sri Lanka,Colombo (RPS)
17-10-2001,RS Sodhi,21,FALSE,38,25,2,1,84,2,B,Kenya,Port Elizabeth
25-01-2002,D Mongia,21,FALSE,41,26,2,1,80.76923077,2,B,England,Chennai
29-05-2002,V Sehwag,21,FALSE,44,36,3,0,58.33333333,2,B,West Indies,Bridgetown
11-01-2003,R Dravid,21,FALSE,71,50,2,0,42,2,B,New Zealand,Auckland
14-01-2003,A Kumble,21,FALSE,106,70,4,0,30,1,B,New Zealand,Hamilton
01-03-2003,V Sehwag,21,FALSE,28,14,3,1,150,2,B,Pakistan,Centurion
01-11-2003,VVS Laxman,21,FALSE,41,36,4,0,58.33333333,2,B,Australia,Mumbai
06-02-2004,Yuvraj Singh,21,FALSE,30,21,3,0,100,1,B,Australia,Melbourne
21-03-2004,SC Ganguly,21,FALSE,23,15,2,1,140,2,B,Pakistan,Lahore
23-12-2004,Yuvraj Singh,21,FALSE,53,33,4,0,63.63636364,1,B,Bangladesh,Chittagong
17-04-2005,V Sehwag,21,FALSE,31,26,3,0,80.76923077,2,B,Pakistan,Delhi
30-07-2005,IK Pathan,21,FALSE,40,32,2,0,65.625,1,B,Sri Lanka,Dambulla
16-11-2005,AB Agarkar,21,FALSE,33,27,2,0,77.77777778,1,B,South Africa,Hyderabad (Deccan)
16-02-2006,G Gambhir,21,FALSE,28,20,5,0,105,2,B,Pakistan,Multan
06-04-2006,SK Raina,21,FALSE,65,38,0,0,55.26315789,2,B,England,Kochi
28-05-2006,AB Agarkar,21,FALSE,NA,34,0,0,61.76470588,2,B,West Indies,Port of Spain
22-09-2006,M Kaif,21,FALSE,45,37,2,0,56.75675676,2,B,Australia,Kuala Lumpur
14-02-2007,Yuvraj Singh,21,FALSE,50,31,4,0,67.74193548,2,B,Sri Lanka,Margao
10-05-2007,G Gambhir,21,FALSE,26,17,4,0,123.5294118,2,B,Bangladesh,Dhaka
12-05-2007,V Sehwag,21,FALSE,34,26,1,1,80.76923077,1,B,Bangladesh,Dhaka
24-08-2007,MS Dhoni,21,FALSE,31,18,3,0,116.6666667,1,B,England,Bristol
17-10-2007,SR Tendulkar,21,FALSE,52,36,4,0,58.33333333,2,B,Australia,Mumbai
03-02-2008,IK Pathan,21,FALSE,51,40,0,1,52.5,1,B,Australia,Brisbane
10-02-2008,G Gambhir,21,FALSE,50,43,2,0,48.8372093,2,B,Australia,Melbourne
31-01-2009,YK Pathan,21,FALSE,33,28,2,0,75,1,B,Sri Lanka,Colombo (RPS)
03-06-2010,M Vijay,21,FALSE,74,56,0,0,37.5,1,B,Zimbabwe,Harare
16-08-2010,SK Raina,21,FALSE,56,35,2,0,60,2,B,Sri Lanka,Dambulla
09-09-2011,SK Raina,21,FALSE,54,36,1,1,58.33333333,1,B,England,The Oval
25-10-2011,RA Jadeja,21,FALSE,27,21,2,0,100,1,B,England,Kolkata
11-12-2011,RG Sharma,21,FALSE,31,26,1,0,80.76923077,1,B,West Indies,Chennai
05-02-2012,RG Sharma,21,FALSE,34,21,2,0,100,2,B,Australia,Melbourne
26-02-2012,V Kohli,21,FALSE,36,27,2,0,77.77777778,2,B,Australia,Sydney
24-07-2012,R Ashwin,21,FALSE,19,15,3,0,140,1,B,Sri Lanka,Hambantota
31-07-2012,MK Tiwary,21,FALSE,48,38,2,0,55.26315789,2,B,Sri Lanka,Colombo (RPS)
26-02-2014,RG Sharma,21,FALSE,57,29,1,1,72.4137931,2,B,Bangladesh,Fatullah
22-10-2015,RG Sharma,21,FALSE,21,19,4,0,110.5263158,1,B,South Africa,Chennai
16-10-2016,MS Dhoni,21,FALSE,41,24,1,1,87.5,2,B,New Zealand,Dharamsala
18-06-2017,S Dhawan,21,FALSE,42,22,4,0,95.45454545,2,B,Pakistan,The Oval
28-09-2017,V Kohli,21,FALSE,23,21,3,0,100,2,B,Australia,Bengaluru
14-07-2018,HH Pandya,21,FALSE,NA,22,1,0,95.45454545,2,B,England,Lord's
17-07-2018,KD Karthik,21,FALSE,26,22,3,0,95.45454545,1,B,England,Leeds
17-07-2018,HH Pandya,21,FALSE,29,21,2,0,100,1,B,England,Leeds
17-07-2018,B Kumar,21,FALSE,54,35,1,0,60,1,B,England,Leeds
28-09-2018,B Kumar,21,FALSE,NA,31,1,1,67.74193548,2,B,Bangladesh,Dubai (DSC)
05-03-2019,S Dhawan,21,FALSE,NA,29,4,0,72.4137931,1,B,Australia,Nagpur
05-03-2019,RA Jadeja,21,FALSE,NA,40,0,0,52.5,1,B,Australia,Nagpur
12-10-1984,C Sharma,20,TRUE,NA,16,2,0,125,2,B,Pakistan,Quetta
23-01-1986,C Sharma,20,TRUE,17,11,2,0,181.8181818,1,B,New Zealand,Melbourne
24-09-1986,R Lamba,20,TRUE,55,36,2,0,55.55555556,2,B,Australia,Hyderabad (Deccan)
21-03-1989,KS More,20,TRUE,NA,35,2,0,57.14285714,2,B,West Indies,Georgetown
27-10-1989,C Sharma,20,TRUE,37,23,1,1,86.95652174,2,B,Australia,Bengaluru
18-01-1992,N Kapil Dev,20,TRUE,45,40,1,0,50,2,B,Australia,Melbourne
09-04-1999,NR Mongia,20,TRUE,32,22,2,0,90.90909091,1,B,England,Sharjah
24-03-2004,IK Pathan,20,TRUE,23,12,3,0,166.6666667,1,B,Pakistan,Lahore
17-04-2005,Harbhajan Singh,20,TRUE,48,43,1,0,46.51162791,2,B,Pakistan,Delhi
30-07-2005,Harbhajan Singh,20,TRUE,31,23,1,1,86.95652174,1,B,Sri Lanka,Dambulla
03-03-2009,YK Pathan,20,TRUE,15,10,2,1,200,1,B,New Zealand,Napier
11-01-2013,B Kumar,20,TRUE,28,16,2,0,125,2,B,England,Rajkot
18-10-2015,Harbhajan Singh,20,TRUE,21,17,1,0,117.6470588,2,B,South Africa,Rajkot
04-06-2017,HH Pandya,20,TRUE,8,6,0,3,333.3333333,1,B,Pakistan,Birmingham
15-07-1974,SM Gavaskar,20,FALSE,NA,23,3,0,86.95652174,1,B,England,The Oval
15-07-1974,SS Naik,20,FALSE,NA,39,1,0,51.28205128,1,B,England,The Oval
14-06-1975,S Madan Lal,20,FALSE,52,44,4,0,45.45454545,1,B,New Zealand,Manchester
13-06-1979,KD Ghavri,20,FALSE,32,22,2,0,90.90909091,1,B,New Zealand,Leeds
15-01-1981,N Kapil Dev,20,FALSE,69,35,1,0,57.14285714,2,B,Australia,Sydney
15-02-1981,SM Patil,20,FALSE,24,26,2,0,76.92307692,2,B,New Zealand,Hamilton
02-06-1982,Yashpal Sharma,20,FALSE,NA,59,1,1,33.89830508,1,B,England,Leeds
21-01-1983,N Kapil Dev,20,FALSE,NA,18,1,1,111.1111111,1,B,Pakistan,Karachi
11-06-1983,K Srikkanth,20,FALSE,NA,27,0,0,74.07407407,2,B,Zimbabwe,Leicester
31-10-1984,GAHM Parkar,20,FALSE,NA,31,NA,NA,64.51612903,1,B,Pakistan,Sialkot
29-03-1985,SM Gavaskar,20,FALSE,60,50,2,0,40,2,B,Australia,Sharjah
21-01-1986,K Srikkanth,20,FALSE,22,16,0,1,125,2,B,Australia,Sydney
15-01-1987,RJ Shastri,20,FALSE,NA,14,NA,NA,142.8571429,1,B,Sri Lanka,Vadodara
08-12-1987,RJ Shastri,20,FALSE,NA,57,1,0,35.0877193,2,B,West Indies,Nagpur
21-10-1988,M Amarnath,20,FALSE,NA,25,2,0,80,1,B,West Indies,Sharjah
13-10-1989,M Amarnath,20,FALSE,NA,38,3,0,52.63157895,1,B,West Indies,Sharjah
23-10-1989,RJ Shastri,20,FALSE,NA,25,0,1,80,2,B,West Indies,Delhi
28-10-1989,M Amarnath,20,FALSE,NA,36,1,0,55.55555556,2,B,Pakistan,Kolkata
27-04-1990,SR Tendulkar,20,FALSE,NA,25,1,0,80,2,B,Pakistan,Sharjah
08-12-1990,M Azharuddin,20,FALSE,NA,47,2,0,42.55319149,1,B,Sri Lanka,Margao
06-12-1991,PK Amre,20,FALSE,66,50,0,0,40,1,B,West Indies,Perth
15-12-1991,KS More,20,FALSE,31,27,2,0,74.07407407,1,B,Australia,Adelaide
18-01-1992,PK Amre,20,FALSE,40,41,0,0,48.7804878,2,B,Australia,Melbourne
11-12-1992,A Jadeja,20,FALSE,NA,55,2,0,36.36363636,2,B,South Africa,Centurion
14-08-1993,AK Sharma,20,FALSE,NA,39,0,0,51.28205128,1,B,Sri Lanka,Moratuwa
